listing_link,searched_location,title_bed_bats_review,price_per_night,review_count,review_count_link,host_link,host_response_rate,listing_description,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,google_map_location_link,facilities
https://www.airbnb.com/rooms/793274110784586949?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221015_P3_g7CpgPEFjxibb&previous_page_section_name=1000&federated_search_id=3eb5d98d-93e6-4427-a6ee-bc6a69f275a9,Chattogram,Hotel in Chittagong · 1 bedroom · 1 bed · 1 private bath,$40 ,,,https://www.airbnb.com/users/show/428913392,Response rate: 20%,Everything you want to explore is right outside the door of this place.,,,,,,,"https://maps.google.com/maps?ll=22.35523,91.82956&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Air conditioning', 'Exterior security cameras on property', 'Wifi', 'Paid parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/699619333669442530?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-22&check_out=2024-11-27&source_impression_id=p3_1718221015_P3wcBQMQPoQMvXb7&previous_page_section_name=1000&federated_search_id=3eb5d98d-93e6-4427-a6ee-bc6a69f275a9,Chattogram,Hotel in চট্টগ্রাম · 2 bedrooms · 1 bed · 2 baths,$25 ,,,https://www.airbnb.com/users/show/236681213,Response rate: 100%,Easily access local hot spots from this hip place.,,,,,,,"https://maps.google.com/maps?ll=22.35106,91.8212&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/886200410522605681?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1645913541&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221015_P3q9GfSRQydz9qnP&previous_page_section_name=1000&federated_search_id=3eb5d98d-93e6-4427-a6ee-bc6a69f275a9,Chattogram,Rental unit in Chittagong · 2 bedrooms · 2 beds · 2 baths,,,,https://www.airbnb.com/users/show/249410653,Responds within a few days or more,Relax with the whole family at this peaceful place to stay.,,,,,,,"https://maps.google.com/maps?ll=22.37972,91.85693&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Hot water', 'Dryer', 'Essentials', 'TV with standard cable', 'Air conditioning', 'Indoor fireplace', 'Lock on bedroom door', 'Carbon monoxide alarm', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Stove', 'Private entrance', 'Free parking on premises', 'Free street parking', 'Elevator', 'Pets allowed', 'Luggage dropoff allowed', 'Long term stays allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Washer\nWasher', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/600766067243828147?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1718221015_P3mMERF85O6Hmab9&previous_page_section_name=1000&federated_search_id=3eb5d98d-93e6-4427-a6ee-bc6a69f275a9,Chattogram,Condo in Chittagong · 4 bedrooms · 4 beds · 5 baths,$75 ,,,https://www.airbnb.com/users/show/391051020,Response rate: 100%,This is a Beautiful Duplex Apartment right next to Artillery Road. 5-minute walk to BDR Feild. This apartment has 4 bedrooms and 5 baths. Master bedroom has a bathroom with a jacuzzi. Front two bedrooms has brand new A/C. The kitchen on the property is big and beautiful. The apartment is 24 hours surveillance and with wifi. The roof top view is amazing. Forget your worries in this spacious and serene space.,,,,,,,"https://maps.google.com/maps?ll=22.338211,91.780813&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Hot water', 'Washer', 'Kitchen', 'Outdoor dining area', 'Free parking on premises', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating']"
https://www.airbnb.com/rooms/22093849?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221015_P3jxChERWyMST_ER&previous_page_section_name=1000&federated_search_id=3eb5d98d-93e6-4427-a6ee-bc6a69f275a9,Chattogram,Rental unit in Chittagong · 1 bedroom · 2 beds · 1 bath,$30 ,2 reviews,https://www.airbnb.com/rooms/22093849/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221015_P3jxChERWyMST_ER&previous_page_section_name=1000&federated_search_id=3eb5d98d-93e6-4427-a6ee-bc6a69f275a9,https://www.airbnb.com/users/show/95678291,,,,,,,,,"https://maps.google.com/maps?ll=22.2499,91.8178&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'Valley view', 'Bathtub', 'Cleaning products', 'Local body soap', 'Essentials', 'Room-darkening shades', 'Iron', 'Mosquito net', '36 inch HDTV', 'Air conditioning', 'Ceiling fan', 'Exterior security cameras on property', 'Fire extinguisher', 'Wifi', 'Shared beach access', 'Free parking on premises', 'Pets allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Lockbox', 'Cleaning available during stay', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/630850573486309450?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221015_P3yNNJfXB-IjG9eZ&previous_page_section_name=1000&federated_search_id=3eb5d98d-93e6-4427-a6ee-bc6a69f275a9,Chattogram,Boutique hotel in Chattogram · 1 bedroom · 1 bed · 1 private bath,$42 ,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Enjoy easy access to popular shops and restaurants from this charming place to stay in Chattogram. Executive Single with most of extra large  balcony : Single person accommodation
Size : 290 sft. Complimentary breakfast.
This Room is with clean & tidy, Split AC ,Geyser, Mini Freeze, LED TV and with some of have Bath Tub, Surrounding views and fully noiseless conditioned with WIFI.",,,,,,,"https://maps.google.com/maps?ll=22.3613,91.8235&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/1121641733482166260?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1869981778&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221017_P3DHiWCCfoNgdu0n&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Rental unit in Chattogram · 1 bedroom · 1 bed · 1 bath,$12 ,,,https://www.airbnb.com/users/show/381387113,Response rate: 40%,well come anytime,,,,,,,"https://maps.google.com/maps?ll=22.3635,91.784&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Lock on bedroom door', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Free parking on premises', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/40878849?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-15&check_out=2024-06-20&source_impression_id=p3_1718221017_P3v0KrKGQ1ue6S4z&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Home in Chittagong · Studio · 2 beds · 1 bath,$20 ,,,https://www.airbnb.com/users/show/224028437,,,,,,,,,"https://maps.google.com/maps?ll=22.36773,91.79995&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Shampoo', 'Essentials', 'Hangers', 'Iron', 'TV', 'First aid kit', 'Wifi', 'Kitchen', 'Pets allowed', 'Smoking allowed', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/699617063834945812?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-11&check_out=2024-12-16&source_impression_id=p3_1718221017_P3EQTqYWZS0Vl4Ck&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Hotel in চট্টগ্রাম · 2 bedrooms · 1 bed · 2 baths,$20 ,2 reviews,https://www.airbnb.com/rooms/699617063834945812/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-11&check_out=2024-12-16&source_impression_id=p3_1718221017_P3EQTqYWZS0Vl4Ck&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,https://www.airbnb.com/users/show/236681213,Response rate: 100%,Easily access local hot spots from this hip place.,,,,,,,"https://maps.google.com/maps?ll=22.35248,91.82221&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/888682713013750228?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P3UdQrkL1w1Ou4T7&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Rental unit in Chittagong · 1 bedroom · 2 shared baths,,,,https://www.airbnb.com/users/show/421976640,,,,,,,,,"https://maps.google.com/maps?ll=22.3549,91.8221&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Cleaning products', 'Washer', 'Essentials', 'Iron', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Dishes and silverware', 'Patio or balcony', 'Free parking on premises', 'Pets allowed', 'Self check-in', 'Lockbox', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/584395308478143271?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P3Zk6Ianqk9_lpyu&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Hotel in Chittagong · 1 bedroom · 2 beds · 1 private bath,$21 ,,,https://www.airbnb.com/users/show/93961042,Responds within a few days or more,"Situated 5 mins from Dampara Bus Station and Chittagong Railway Station, we are Hotel Hoque Tower International serving valuable clients for over two decades.",,,,,,,"https://maps.google.com/maps?ll=22.33483,91.81326&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/51898858?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1244495027&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P3y8xspYgQvD1T0M&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Rental unit in Chittagong · 2 bedrooms · 2 beds · 1 shared bath,$15 ,,,https://www.airbnb.com/users/show/420366401,Responds within a few days or more,"The flat is very comfortable for 2 person or a family husband wife and a kid. The place is out of sun in the morning, location is very suitable for train station, hospital and other services. Food can be served if ordered.",,,,,,,"https://maps.google.com/maps?ll=22.33021,91.84645&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Exterior security cameras on property', 'First aid kit', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Unavailable: Lock on bedroom door\nLock on bedroom door', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/43303073?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718221017_P3u8kW1J4QmRRvlb&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Hotel in Chittagong · 1 bedroom · 1 bed · 1 shared bath,$67 ,,,https://www.airbnb.com/users/show/328952972,,Guest access,,,,,,,"https://maps.google.com/maps?ll=22.35969,91.82221&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Shampoo', 'Washer', 'Essentials', 'Iron', 'TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Wifi', 'Free parking on premises', 'Breakfast', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Dryer\nDryer', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/549018291275011628?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P3jfAPPTAkpwwBkL&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Hotel in Chittagong · 4 bedrooms · 2 beds · 4 baths,$35 ,1 review,https://www.airbnb.com/rooms/549018291275011628/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P3jfAPPTAkpwwBkL&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,https://www.airbnb.com/users/show/236681213,Response rate: 100%,Enjoy easy access to popular shops and restaurants from this charming place to stay.,,,,,,,"https://maps.google.com/maps?ll=22.32267,91.8111&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Hot tub', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/684747014842692479?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1462226815&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P33N2e7IRFsQycqa&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Home in Chittagong · 1 bedroom · 2 beds · 1 shared bath,$18 ,,,https://www.airbnb.com/users/show/220198188,Response rate: 67%,,,,,,,,"https://maps.google.com/maps?ll=22.37342,91.7853&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Hair dryer', 'Shampoo', 'Washer', 'Dryer', 'Hangers', 'Iron', '21 inch TV with standard cable', 'High chair', 'Air conditioning', 'Indoor fireplace', 'Lock on bedroom door', 'Exterior security cameras on property', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Patio or balcony', 'Backyard', 'Outdoor dining area', 'BBQ grill', 'Elevator', 'EV charger', 'Smoking allowed', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/629581247888704403?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P3Bi6zBJNKj9b6qh&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Boutique hotel in Chittagong · 1 bedroom · 1 bed · 1 private bath,$60 ,,,https://www.airbnb.com/users/show/448516426,Response rate: 40%,"Easily access local hot spots from this hip place of Chattogram. Meridian has proven so popular and had become such a relied upon brand that it is now recognized as one of the best hotels and restaurants in Chittagong, Bangladesh. Meridian is a budget boutique hotel and restaurant offering best–service for food at a competitive price.",,,,,,,"https://maps.google.com/maps?ll=22.3599,91.822&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'TV', 'High chair', 'Air conditioning', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Paid parking on premises', 'Smoking allowed', 'Self check-in', 'Building staff', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/699624639612521961?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-12&check_out=2024-11-17&source_impression_id=p3_1718221017_P36dAg5XgWyipf1m&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Hotel in চট্টগ্রাম · 6 bedrooms · 1 bed · 6 baths,$35 ,,,https://www.airbnb.com/users/show/236681213,Response rate: 100%,Easily access local hot spots from this hip place.,,,,,,,"https://maps.google.com/maps?ll=22.35281,91.82234&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/570708947504989687?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P33i5IIfZeEjJ8aD&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Serviced apartment in Chattogram · 2 bedrooms · 2 beds · 2 baths,$49 ,,,https://www.airbnb.com/users/show/297312969,Responds within a few days or more,Enjoy a stylish experience at this centrally-located place.  5 mins drive to city center and 20mins drive from airport.,,,,,,,"https://maps.google.com/maps?ll=22.37949,91.81575&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Bathtub', 'Cleaning products', 'Body soap', 'Bidet', 'Hot water', 'Bed linens', 'Air conditioning', 'Heating', 'Dedicated workspace', 'Kitchen', 'Free parking on premises', 'Long term stays allowed', 'Unavailable: Exterior security cameras on property\nExterior security cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm']"
https://www.airbnb.com/rooms/620249526255562989?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P3w_Srf6Q3Eindta&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Rental unit in Chattogram · 1 bedroom · 1 bed · 2 baths,$26 ,,,https://www.airbnb.com/users/show/455031640,Responds within a few days or more,,,,,,,,"https://maps.google.com/maps?ll=22.38755,91.83351&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Exterior security cameras on property', 'First aid kit', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Unavailable: Dryer\nDryer', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Essentials\nEssentials', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/699622402829317111?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-21&check_out=2024-11-26&source_impression_id=p3_1718221017_P3-dk8Oncf2komlz&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Hotel in চট্টগ্রাম · ★3.75 · 10 bedrooms · 1 bed · 10 baths,$30 ,4 reviews,https://www.airbnb.com/rooms/699622402829317111/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-21&check_out=2024-11-26&source_impression_id=p3_1718221017_P3-dk8Oncf2komlz&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,https://www.airbnb.com/users/show/236681213,Response rate: 100%,Easily access local hot spots from this hip place.,3.5,3.8,4.2,4.2,4.0,3.8,"https://maps.google.com/maps?ll=22.35091,91.82111&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['Washer', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'BBQ grill', 'Free parking on premises', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Dryer\nDryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
https://www.airbnb.com/rooms/597207873235124946?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1502974776&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221017_P35kvKhY0RN1IqwV&previous_page_section_name=1000&federated_search_id=ee94dd59-2b74-4932-bfc6-d3068ac7222a,Chattogram,Bed and breakfast in Chittagong · 1 bedroom · 1 bed · 1.5 baths,$20 ,,,https://www.airbnb.com/users/show/452596576,Responds within a few days or more,,,,,,,,"https://maps.google.com/maps?ll=22.3567,91.86415&z=14&t=m&hl=en&gl=BD&mapclient=apiv3","['City skyline view', 'Harbor view', 'River view', 'Cleaning products', 'Savlon body soap', 'Essentials', 'Hangers', 'Extra pillows and blankets', 'Iron', 'Mosquito net', 'Ethernet connection', 'No nam sound system with aux', 'Air conditioning', 'Ceiling fan', 'Portable fans', 'Lock on bedroom door', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Walton refrigerator', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Blender', 'Beach access – Beachfront', 'Free parking on premises', 'Single level home', 'Pets allowed', 'Luggage dropoff allowed', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Lockbox', 'Cleaning available during stay', 'Unavailable: TV\nTV', 'Unavailable: Washer\nWasher', 'Unavailable: Dryer\nDryer', 'Unavailable: Smoke alarm\nSmoke alarm', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'Unavailable: Heating\nHeating', 'Unavailable: Hot water\nHot water']"
