listing_link,base_urls,listing_title,listing_rating,bedrooms,beds,baths,latitude,longitude,price_per_night,review_count,review_count_link,listing_description,host_link,host_response_rate,cleanliness_ratings,accuracy_ratings,check-in_ratings,communication_ratings,location_ratings,value_ratings,facilities,principalSubdivision,city,localityName,country_name,is_bd_division
https://www.airbnb.com/rooms/53986579?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221353_P3vlg_OUKeYkp0GZ&previous_page_section_name=1000&federated_search_id=324092a6-1bfc-4043-8042-e9e2e51db260,https://www.airbnb.com/rooms/53986579,Rental Unit In Dhaka , 5.0 , 2  , 3  , 2 ,23.74703,90.40176,,7,https://www.airbnb.com/rooms/53986579/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221353_P3vlg_OUKeYkp0GZ&previous_page_section_name=1000&federated_search_id=324092a6-1bfc-4043-8042-e9e2e51db260,,https://www.airbnb.com/users/show/435569541,100.0,4.7,4.9,5.0,5.0,4.4,4.6,"['Cleaning products', 'Shampoo', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Safe', 'Mosquito net', 'Clothing storage: wardrobe and dresser', 'Books and reading material', 'Window AC unit', 'Ceiling fan', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Stainless steel stove', 'Oven', 'Hot water kettle', 'Coffee maker', 'Dining table', 'Laundromat nearby', 'Private patio or balcony', 'Outdoor furniture', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",Dhaka Division,Dhaka,Mogbazar,Bangladesh,True
https://www.airbnb.com/rooms/949938339987897191?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221355_P3tEJVkKwaNU3iBS&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/949938339987897191,Rental Unit In Dhaka ,, 3  ,, 3.5 ,23.7359,90.4145,36.0,2,https://www.airbnb.com/rooms/949938339987897191/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221355_P3tEJVkKwaNU3iBS&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,,https://www.airbnb.com/users/show/516454397,100.0,,,,,,,"['City skyline view', 'Head & Shoulder shampoo', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'TV', 'Air conditioning', 'Ceiling fan', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Gas stove', 'Single oven', 'Dining table', 'Free parking on premises', 'Elevator', 'Pets allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Paltan,Bangladesh,True
https://www.airbnb.com/rooms/1038379422236370193?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221356_P3NWNvXHUDKsgcoB&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/1038379422236370193,Rental Unit In Dhaka ,, 3  ,, 3 ,23.8123,90.4282,,2,https://www.airbnb.com/rooms/1038379422236370193/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221356_P3NWNvXHUDKsgcoB&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,The space,https://www.airbnb.com/users/show/547659343,100.0,,,,,,,"['City skyline view', 'Hair dryer', 'Washer', 'Iron', 'TV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Self check-in', 'Lockbox']",Dhaka Division,Dhaka,Kuril,Bangladesh,True
https://www.airbnb.com/rooms/914022229899962418?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221356_P3Mmugz8jbYF7ttJ&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/914022229899962418,Home In Dhaka , 5.0 , 3  , 3  , 3 ,23.8759,90.3866,,0,,,https://www.airbnb.com/users/show/352409809,100.0,5.0,5.0,5.0,5.0,4.5,4.8,"['Lux body soap', 'Bidet', 'Hot water', 'Washer – In unit', 'Dryer – In unit', 'Essentials', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Mosquito net', 'TV', 'AC - split type ductless system', 'Ceiling fan', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Hot water kettle', 'Rice maker', 'Dining table', 'Private entrance', 'Free parking on premises', 'Long term stays allowed', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Uttara,Bangladesh,True
https://www.airbnb.com/rooms/40917347?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718221356_P35JlGs3CAokR6Vj&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/40917347,Rental Unit In Dhaka , 4.81 , 2  , 3  , 1 ,23.8187,90.358,15.0,16,https://www.airbnb.com/rooms/40917347/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-20&source_impression_id=p3_1718221356_P35JlGs3CAokR6Vj&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,,https://www.airbnb.com/users/show/142058874,100.0,4.8,4.9,4.9,5.0,4.8,4.8,"['Garden view', 'Hair dryer', 'Cleaning products', 'Bidet', 'Hot water', 'Paid washer – In building', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Mosquito net', 'Clothing storage: wardrobe', 'Ethernet connection', '24 inch HDTV with Fire TV, Netflix', 'Sound system with Bluetooth and aux', 'Game console: PS3 and Xbox 360', 'Exercise equipment: treadmill, yoga mat', 'Ping pong table', 'Pool table', 'Arcade games', 'Movie theater', 'Theme room', 'Crib', 'Children’s books and toys', 'Folding or convertible high chair - available upon request', 'Baby bath', 'Children’s dinnerware', 'Changing table - always at the listing', 'Baby monitor', 'Outlet covers', 'Babysitter recommendations', ""Children's playroom"", 'Outdoor playground', 'Children’s bikes', 'AC - split type ductless system', 'Ceiling fan', 'Portable fans', 'Portable heater', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi – 25 Mbps', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Other stainless steel gas stove', 'Hot water kettle', 'Toaster', 'Dining table', 'Private entrance', 'Laundromat nearby', 'Private patio or balcony', 'Outdoor dining area', 'Shared BBQ grill: gas', 'Free driveway parking on premises – 1 space', 'Free street parking', 'Shared gym in building', 'Paid parking garage off premises', 'Paid parking garage on premises – 1 space', 'Single level home', 'Pets allowed', 'Luggage dropoff allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay']",Dhaka Division,Dhaka,Pallabi,Bangladesh,True
https://www.airbnb.com/rooms/978058288762754557?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718221356_P3hlFZOW5dU20W_D&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/978058288762754557,Rental Unit In Dhaka , 5.0 , 3  , 3  , 4 ,23.76546,90.350608,29.0,0,,Relax your family at this peaceful place.,https://www.airbnb.com/users/show/394823023,100.0,4.7,5.0,5.0,5.0,5.0,5.0,"['Bathtub', 'Body soap', 'Bidet', 'Hot water', 'Hangers', 'Extra pillows and blankets', 'Drying rack for clothing', 'Safe', 'Ethernet connection', 'TV', 'Air conditioning', 'Ceiling fan', 'Fire extinguisher', 'Wifi', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Gas stove', 'Single oven', 'Hot water kettle', 'Dining table', 'Free parking on premises', 'Smoking allowed']",Dhaka Division,Dhaka,Mohammadpur,Bangladesh,True
https://www.airbnb.com/rooms/1125097795482565597?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718221356_P3JiNNzEYVX5I4V-&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/1125097795482565597,Rental Unit In Dhaka ,, 3  , 3  , 4 ,23.8684,90.3947,,1,https://www.airbnb.com/rooms/1125097795482565597/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-16&check_out=2024-06-21&source_impression_id=p3_1718221356_P3JiNNzEYVX5I4V-&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,,https://www.airbnb.com/users/show/1238900,100.0,,,,,,,"['Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Bidet', 'Hot water', 'Shower gel', 'Washer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Safe', 'Clothing storage', 'TV', 'Air conditioning', 'Ceiling fan', 'Heating', 'Exterior security cameras on property', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Stove', 'Hot water kettle', 'Coffee maker', 'Toaster', 'Blender', 'Rice maker', 'Dining table', 'Coffee', 'Free parking on premises', 'Elevator', 'Paid parking on premises', 'Breakfast', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff', 'Cleaning available during stay']",Dhaka Division,Dhaka,Uttara,Bangladesh,True
https://www.airbnb.com/rooms/4517316?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221356_P34aHjEe4cJBU3Mj&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/4517316,Serviced Apartment In Dhaka , 4.84 , 1  , 1  , 1 ,23.81226,90.41267,32.0,100,https://www.airbnb.com/rooms/4517316/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221356_P34aHjEe4cJBU3Mj&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,,https://www.airbnb.com/users/show/9080449,,4.9,4.9,5.0,4.9,4.8,4.7,"['Garden view', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Bidet', 'Hot water', 'Free washer – In building', 'Free dryer – In building', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Mosquito net', 'Clothing storage', '32 inch HDTV with standard cable', 'Window AC unit', 'Ceiling fan', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Other stainless steel gas stove', 'Hot water kettle', 'Toaster', 'Private entrance', 'Elevator', 'Paid parking on premises', 'Luggage dropoff allowed', 'Long term stays allowed', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Gulshan,Bangladesh,True
https://www.airbnb.com/rooms/1174067339147386531?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221356_P3JQQ9vuoGDJjdCQ&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/1174067339147386531,Rental Unit In Dhaka , New , 3  , 4  , 3 ,23.773764,90.41992,,0,,"Relax with the whole family at this peaceful place to stay. With city views, Baridhara Sweet Home is located in Dhaka and has accommodation with a kitchenette. The property is around 2.5 km from UITS, 3.3 km from Armed Forces Medical College and 3.6 km from Consulate of Singapore. The guest house provides rooms with air conditioning, free private parking and free WiFi.

Primeasia University is 3.7 km from the guest house, while Southeast University is 3.7 km away. The nearest airport",https://www.airbnb.com/users/show/576349395,100.0,,,,,,,"['Hair dryer', 'Outdoor shower', 'Washer', 'Iron', 'TV', 'Crib', 'Air conditioning', 'Indoor fireplace', 'Heating', 'Noise decibel monitors on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Cooking basics', 'Outdoor dining area', 'Free parking on premises', 'Hot tub', 'Paid parking on premises', 'Pets allowed', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Gulshan,Bangladesh,True
https://www.airbnb.com/rooms/52149231?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221356_P3Q0cbHnHElsoKt4&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/52149231,Rental Unit In Dhaka , 4.80 , 2  ,, 2.5 ,23.77115,90.40697,,25,https://www.airbnb.com/rooms/52149231/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221356_P3Q0cbHnHElsoKt4&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,The space,https://www.airbnb.com/users/show/141082309,100.0,4.3,4.8,4.9,4.8,4.9,4.8,"['Bidet', 'Hot water', 'Washer', 'Free dryer – In unit', 'Essentials', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', '55 inch HDTV with standard cable', 'Window guards', 'AC - split type ductless system', 'Central heating', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Stainless refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Stainless steel gas stove', 'Dining table', 'Private entrance', 'Laundromat nearby', 'Private patio or balcony', 'Free parking on premises', 'Elevator', 'Pets allowed', 'Long term stays allowed', 'Self check-in', 'Lockbox', 'Host greets you']",Dhaka Division,Dhaka,Gulshan,Bangladesh,True
https://www.airbnb.com/rooms/853833541690950778?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-24&check_out=2024-06-29&source_impression_id=p3_1718221356_P3YpA7K1G4MLAtw4&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/853833541690950778,Rental Unit In Dhaka ,, 2  , 4  , 2.5 ,23.79022,90.40217,99.0,2,https://www.airbnb.com/rooms/853833541690950778/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-24&check_out=2024-06-29&source_impression_id=p3_1718221356_P3YpA7K1G4MLAtw4&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,,https://www.airbnb.com/users/show/506794623,100.0,,,,,,,"['Washer', 'Dryer', 'TV', 'Air conditioning', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Coffee maker', 'Private patio or balcony', 'Free parking on premises', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Gulshan,Bangladesh,True
https://www.airbnb.com/rooms/798236287480572149?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221356_P3Ya3i33kYO33W38&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/798236287480572149,Rental Unit In Dhaka , 5.0 , 3  , 3  , 2.5 ,23.7728,90.4062,,10,https://www.airbnb.com/rooms/798236287480572149/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221356_P3Ya3i33kYO33W38&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,,https://www.airbnb.com/users/show/190368251,100.0,4.8,4.8,5.0,4.9,4.8,4.8,"['Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Free washer – In unit', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Clothing storage: wardrobe', 'HDTV', 'Books and reading material', 'Window guards', 'Air conditioning', 'Ceiling fan', 'Exterior security cameras on property', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Walton refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Dishwasher', 'Stove', 'Oven', 'Hot water kettle', 'Blender', 'Rice maker', 'Dining table', 'Coffee', 'Laundromat nearby', 'Private patio or balcony', 'Free street parking', 'Elevator', 'Luggage dropoff allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Gulshan,Bangladesh,True
https://www.airbnb.com/rooms/1078880231640668250?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-13&check_out=2024-06-18&source_impression_id=p3_1718221356_P3ZtUegD0pAaL4Ri&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/1078880231640668250,Rental Unit In Dhaka , 4.89 , 3  ,, 4 ,23.7893,90.40711,,0,,Bring the whole family to this great place with lots of room for fun.,https://www.airbnb.com/users/show/558839075,100.0,5.0,4.9,5.0,5.0,5.0,4.8,"['City skyline view', 'Bathtub', 'Cleaning products', 'Hot water', 'Shower gel', 'Free washer – In unit', 'Essentials', 'Hangers', 'Extra pillows and blankets', 'Room-darkening shades', 'Drying rack for clothing', 'Clothing storage: wardrobe', '43 inch HDTV', 'AC - split type ductless system', 'Ceiling fan', 'Fire extinguisher', 'Fast wifi – 83 Mbps', 'Kitchen', 'Jamuna refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Gas stove', 'Oven', 'Hot water kettle', 'Toaster', 'Rice maker', 'Trash compactor', 'Dining table', 'Free parking garage on premises', 'Private hot tub - available all year', 'Elevator', 'Luggage dropoff allowed', 'Smoking allowed', 'Long term stays allowed', 'Cleaning available during stay', 'Host greets you']",Dhaka Division,Dhaka,Gulshan,Bangladesh,True
https://www.airbnb.com/rooms/1139215032167920928?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1888608385&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221356_P3HMOYLJCtmwIOLy&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/1139215032167920928,Rental Unit In Dhaka , New , 1  ,, 1 ,23.7726,90.4072,,2,https://www.airbnb.com/rooms/1139215032167920928/reviews?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1888608385&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221356_P3HMOYLJCtmwIOLy&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,The space,https://www.airbnb.com/users/show/302858890,,,,,,,,"['Washer', 'Air conditioning', 'Lock on bedroom door', 'Exterior security cameras on property', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Free parking on premises', 'Host greets you']",Dhaka Division,Dhaka,Gulshan,Bangladesh,True
https://www.airbnb.com/rooms/1053801443083432711?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-29&check_out=2024-07-04&source_impression_id=p3_1718221356_P3yeVprygxuVsbkv&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/1053801443083432711,Rental Unit In Dhaka ,, 3  ,, 3 ,23.8251,90.4387,35.0,2,https://www.airbnb.com/rooms/1053801443083432711/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-29&check_out=2024-07-04&source_impression_id=p3_1718221356_P3yeVprygxuVsbkv&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,The space,https://www.airbnb.com/users/show/150324701,100.0,,,,,,,"['Hair dryer', 'Shampoo', 'Body soap', 'Hot water', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Safe', 'Mosquito net', 'Clothing storage: wardrobe', 'TV', 'Window guards', 'Air conditioning', 'Ceiling fan', 'Exterior security cameras on property', 'First aid kit', 'Wifi', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Oven', 'Hot water kettle', 'Coffee maker', 'Blender', 'Dining table', 'Coffee', 'Laundromat nearby', 'Free parking on premises', 'Long term stays allowed', 'Cleaning available during stay', 'Host greets you']",Dhaka Division,Dhaka,Bashundhara Residential Area,Bangladesh,True
https://www.airbnb.com/rooms/1024343330469765757?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-07-18&check_out=2024-07-23&source_impression_id=p3_1718221356_P3Qh7Un1oZDVkDS9&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/1024343330469765757,Serviced Apartment In Banani , 5.0 , 3  , 3  , 4 ,23.7907,90.4011,43.0,0,,,https://www.airbnb.com/users/show/546423716,100.0,5.0,5.0,5.0,5.0,5.0,5.0,"['City skyline view', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Washer – In unit', 'Essentials', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Clothing storage', '43 inch HDTV', 'Air conditioning', 'Exterior security cameras on property', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Mini fridge', 'Freezer', 'Gas stove', 'Hot water kettle', 'Toaster', 'Blender', 'Rice maker', 'Dining table', 'Free parking on premises', 'Elevator', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Lockbox']",Dhaka Division,Dhaka,Gulshan,Bangladesh,True
https://www.airbnb.com/rooms/1174114559039640757?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1925625177&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221356_P3HLpDq0g8gPnI7s&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/1174114559039640757,Rental Unit In Dhaka , New , 3  , 3  , 3  ,23.8126,90.4299,,0,,The space,https://www.airbnb.com/users/show/582083518,,,,,,,,"['TV', 'Air conditioning', 'Exterior security cameras on property', 'Wifi', 'Kitchen', 'Microwave', 'Free parking on premises', 'Elevator', 'Self check-in', 'Building staff']",Dhaka Division,Dhaka,Kuril,Bangladesh,True
https://www.airbnb.com/rooms/810147981116156939?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1571354787&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221356_P3fniZDpnhuapAT1&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/810147981116156939,Rental Unit In Dhaka , 4.92 , 1  , 1  , 1  ,23.7594,90.4314,20.0,0,,,https://www.airbnb.com/users/show/497419215,,4.8,4.8,4.7,5.0,4.7,5.0,"['City skyline view', 'Hair dryer', 'Cleaning products', 'Sunsilk shampoo', 'Sunsilk conditioner', 'Sunsilk body soap', 'Bidet', 'Hot water', 'Washer', 'Essentials', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Safe', 'Mosquito net', 'Books and reading material', 'Crib', 'AC - split type ductless system', 'Ceiling fan', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen', 'LG refrigerator', 'Microwave', 'Cooking basics', 'Dishes and silverware', 'Freezer', 'Gazi gas stove', 'Echo stainless steel single oven', 'Wine glasses', 'Blender', 'Trash compactor', 'Dining table', 'Private patio or balcony', 'Free parking on premises', 'Free street parking', 'Elevator', 'EV charger', 'Paid parking on premises', 'Pets allowed', 'Luggage dropoff allowed', 'Smoking allowed', 'Long term stays allowed', 'Self check-in', 'Lockbox', 'Cleaning available during stay']",Dhaka Division,Dhaka,Khilgaon,Bangladesh,True
https://www.airbnb.com/rooms/1103391788846183682?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221356_P3RPkcQa3gkPJkPJ&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,https://www.airbnb.com/rooms/1103391788846183682,Rental Unit In Dhaka ,, 3  ,, 2.5 ,23.7456,90.3738,,2,https://www.airbnb.com/rooms/1103391788846183682/reviews?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-06-14&check_out=2024-06-19&source_impression_id=p3_1718221356_P3RPkcQa3gkPJkPJ&previous_page_section_name=1000&federated_search_id=87e16b9a-c402-4ce5-91e3-bd6d0d29c56c,Reconnect with loved ones in this family-friendly place.,https://www.airbnb.com/users/show/564918013,100.0,,,,,,,"['Free washer', 'Clothing storage: closet', 'TV', 'Air conditioning', 'Wifi', 'Kitchen', 'Dishes and silverware', 'Hot water kettle', 'Blender', 'Paid parking off premises', 'Paid parking on premises']",Dhaka Division,Dhaka,Dhanmondi,Bangladesh,True
